click_id,session_id,product_id,click_timestamp,time_spent,page_views
click_001155_00,session_001155,prod_00416,2025-10-08 08:49:21,71.3220954489615,3
click_001155_01,session_001155,prod_00054,2025-10-08 08:49:41,4.082090674436294,1
click_001155_02,session_001155,prod_00357,2025-10-08 08:50:01,99.4168506838194,2
click_001155_03,session_001155,prod_00148,2025-10-08 08:50:21,5.6035559231360095,3
click_001155_04,session_001155,prod_00061,2025-10-08 08:50:41,13.790526058318077,4
click_001155_05,session_001155,prod_00102,2025-10-08 08:51:01,7.263098648525325,4
click_001156_00,session_001156,prod_00212,2025-10-08 08:50:25,39.122308301433975,4
click_001157_00,session_001157,prod_00065,2025-10-08 08:51:09,41.50699649180578,3
click_001157_01,session_001157,prod_00241,2025-10-08 08:51:29,135.97846105890028,2
click_001157_02,session_001157,prod_00498,2025-10-08 08:51:49,6.623384470382936,2
click_001157_03,session_001157,prod_00285,2025-10-08 08:52:09,144.9646525658388,4
click_001158_00,session_001158,prod_00033,2025-10-08 08:51:25,4.826417983585955,4
click_001158_01,session_001158,prod_00430,2025-10-08 08:51:45,267.8557552368871,4
click_001158_02,session_001158,prod_00343,2025-10-08 08:52:05,82.97363457724198,1
click_001158_03,session_001158,prod_00191,2025-10-08 08:52:25,22.52945532038311,3
click_001158_04,session_001158,prod_00421,2025-10-08 08:52:45,103.07829590548423,1
click_001159_00,session_001159,prod_00025,2025-10-08 08:49:37,93.94434736740224,1
click_001160_00,session_001160,prod_00090,2025-10-08 08:50:55,30.834354193247737,1
click_001160_01,session_001160,prod_00413,2025-10-08 08:51:15,0.42284920240908214,4
click_001160_02,session_001160,prod_00178,2025-10-08 08:51:35,29.199440660673197,3
click_001160_03,session_001160,prod_00324,2025-10-08 08:51:55,6.5505894673512115,3
click_001161_00,session_001161,prod_00280,2025-10-08 08:49:50,65.03567840456613,4
click_001161_01,session_001161,prod_00128,2025-10-08 08:50:10,0.6753980857054599,1
click_001161_02,session_001161,prod_00495,2025-10-08 08:50:30,19.489559177502397,4
click_001162_00,session_001162,prod_00059,2025-10-08 08:52:04,24.71052894514097,3
click_001162_01,session_001162,prod_00237,2025-10-08 08:52:24,94.30241393959366,1
click_001162_02,session_001162,prod_00306,2025-10-08 08:52:44,46.736088184051525,4
click_001162_03,session_001162,prod_00260,2025-10-08 08:53:04,11.517851915739348,4
click_001163_00,session_001163,prod_00229,2025-10-08 08:51:40,18.148519599029733,1
click_001163_01,session_001163,prod_00301,2025-10-08 08:52:00,13.609689285396,1
click_001163_02,session_001163,prod_00055,2025-10-08 08:52:20,70.47825334693724,4
click_001163_03,session_001163,prod_00141,2025-10-08 08:52:40,80.98203939617342,3
click_001163_04,session_001163,prod_00012,2025-10-08 08:53:00,188.94666366066488,1
click_001163_05,session_001163,prod_00099,2025-10-08 08:53:20,14.27205902255884,4
click_001163_06,session_001163,prod_00236,2025-10-08 08:53:40,62.87360256639983,2
click_001164_00,session_001164,prod_00060,2025-10-08 08:50:24,21.23248235282482,1
click_001164_01,session_001164,prod_00338,2025-10-08 08:50:44,38.58371618044196,2
click_001164_02,session_001164,prod_00255,2025-10-08 08:51:04,26.422835469834983,3
click_001164_03,session_001164,prod_00340,2025-10-08 08:51:24,25.30211032839012,3
click_001164_04,session_001164,prod_00287,2025-10-08 08:51:44,5.340993251662352,4
click_001165_00,session_001165,prod_00476,2025-10-08 08:51:56,54.4381407308919,4
click_001165_01,session_001165,prod_00144,2025-10-08 08:52:16,41.444896101599646,3
click_001165_02,session_001165,prod_00208,2025-10-08 08:52:36,160.30508904478586,2
click_001165_03,session_001165,prod_00124,2025-10-08 08:52:56,68.39775786360507,4
click_001165_04,session_001165,prod_00496,2025-10-08 08:53:16,18.143185633209786,3
click_001166_00,session_001166,prod_00175,2025-10-08 08:50:07,10.972986099203261,4
click_001166_01,session_001166,prod_00220,2025-10-08 08:50:27,35.07351371707963,4
click_001166_02,session_001166,prod_00153,2025-10-08 08:50:47,17.073040894173943,3
click_001166_03,session_001166,prod_00250,2025-10-08 08:51:07,55.83328953175773,1
click_001167_00,session_001167,prod_00423,2025-10-08 08:49:55,39.521864544318625,4
click_001167_01,session_001167,prod_00447,2025-10-08 08:50:15,51.50759554148553,2
click_001167_02,session_001167,prod_00421,2025-10-08 08:50:35,91.13561183512725,4
click_001168_00,session_001168,prod_00287,2025-10-08 08:51:37,0.4436703407401221,3
click_001168_01,session_001168,prod_00304,2025-10-08 08:51:57,90.43979256453623,2
click_001168_02,session_001168,prod_00406,2025-10-08 08:52:17,72.61167695816032,2
click_001168_03,session_001168,prod_00468,2025-10-08 08:52:37,62.55475552724675,2
click_001169_00,session_001169,prod_00069,2025-10-08 08:50:58,1.6961219625882369,3
click_001169_01,session_001169,prod_00148,2025-10-08 08:51:18,54.64019982638966,2
click_001169_02,session_001169,prod_00002,2025-10-08 08:51:38,99.1772821845648,3
click_001169_03,session_001169,prod_00262,2025-10-08 08:51:58,56.401752539395,2
click_001170_00,session_001170,prod_00066,2025-10-08 08:50:59,14.642276449360603,1
click_001170_01,session_001170,prod_00272,2025-10-08 08:51:19,211.36495450314507,2
click_001171_00,session_001171,prod_00356,2025-10-08 08:52:00,134.3018777746238,1
click_001171_01,session_001171,prod_00229,2025-10-08 08:52:20,74.61704462840648,3
click_001171_02,session_001171,prod_00181,2025-10-08 08:52:40,55.11347313079183,4
click_001171_03,session_001171,prod_00042,2025-10-08 08:53:00,102.3420682675031,2
click_001171_04,session_001171,prod_00197,2025-10-08 08:53:20,17.806807838654176,1
click_001172_00,session_001172,prod_00005,2025-10-08 08:50:39,45.49170856256437,3
click_001172_01,session_001172,prod_00180,2025-10-08 08:50:59,0.7768229917273162,3
click_001172_02,session_001172,prod_00469,2025-10-08 08:51:19,5.6983975611183455,2
click_001172_03,session_001172,prod_00061,2025-10-08 08:51:39,5.632667520136236,2
click_001172_04,session_001172,prod_00312,2025-10-08 08:51:59,8.855828978321293,2
click_001173_00,session_001173,prod_00467,2025-10-08 08:51:53,30.940594838421706,2
click_001174_00,session_001174,prod_00088,2025-10-08 08:49:32,24.067909774171348,1
click_001174_01,session_001174,prod_00327,2025-10-08 08:49:52,51.74526527209644,4
click_001174_02,session_001174,prod_00321,2025-10-08 08:50:12,83.10447652853883,1
click_001174_03,session_001174,prod_00007,2025-10-08 08:50:32,22.46728693565565,3
click_001175_00,session_001175,prod_00087,2025-10-08 08:50:36,4.874068198962202,3
click_001175_01,session_001175,prod_00370,2025-10-08 08:50:56,199.84156863008718,2
click_001175_02,session_001175,prod_00003,2025-10-08 08:51:16,27.82250375968506,2
click_001176_00,session_001176,prod_00268,2025-10-08 08:51:15,6.506793245967231,2
click_001176_01,session_001176,prod_00174,2025-10-08 08:51:35,15.340483995456818,1
click_001176_02,session_001176,prod_00103,2025-10-08 08:51:55,25.16358196101908,1
click_001176_03,session_001176,prod_00454,2025-10-08 08:52:15,191.59418310533542,1
click_001176_04,session_001176,prod_00095,2025-10-08 08:52:35,37.73025154374283,2
click_001176_05,session_001176,prod_00029,2025-10-08 08:52:55,20.993006545607702,1
click_001176_06,session_001176,prod_00009,2025-10-08 08:53:15,83.56929784799219,2
click_001177_00,session_001177,prod_00348,2025-10-08 08:49:51,60.00425149154622,3
click_001177_01,session_001177,prod_00098,2025-10-08 08:50:11,1.6440709919539545,3
click_001177_02,session_001177,prod_00486,2025-10-08 08:50:31,11.025166677618708,4
click_001178_00,session_001178,prod_00098,2025-10-08 08:52:05,33.18876091122188,2
click_001178_01,session_001178,prod_00407,2025-10-08 08:52:25,32.26606088348163,1
click_001178_02,session_001178,prod_00319,2025-10-08 08:52:45,11.394154887938704,2
click_001179_00,session_001179,prod_00233,2025-10-08 08:51:12,23.250853036519715,1
click_001179_01,session_001179,prod_00091,2025-10-08 08:51:32,60.40725897308606,2
click_001179_02,session_001179,prod_00347,2025-10-08 08:51:52,205.60558897741316,4
click_001180_00,session_001180,prod_00484,2025-10-08 08:50:33,48.471469026239525,1
click_001180_01,session_001180,prod_00101,2025-10-08 08:50:53,32.19305504591104,1
click_001180_02,session_001180,prod_00206,2025-10-08 08:51:13,58.85520706278652,1
click_001181_00,session_001181,prod_00068,2025-10-08 08:51:44,9.37526934341142,1
click_001181_01,session_001181,prod_00461,2025-10-08 08:52:04,44.69219891082447,1
click_001181_02,session_001181,prod_00273,2025-10-08 08:52:24,20.571983331822253,2
click_001182_00,session_001182,prod_00188,2025-10-08 08:50:39,13.73485385772162,4
click_001182_01,session_001182,prod_00015,2025-10-08 08:50:59,6.00573219852727,3
click_001182_02,session_001182,prod_00072,2025-10-08 08:51:19,70.48139710660863,2
click_001182_03,session_001182,prod_00244,2025-10-08 08:51:39,3.256827450517342,1
click_001183_00,session_001183,prod_00288,2025-10-08 08:51:35,57.02232760941922,4
click_001183_01,session_001183,prod_00219,2025-10-08 08:51:55,32.93847604475534,1
click_001183_02,session_001183,prod_00431,2025-10-08 08:52:15,49.57546668868795,1
click_001183_03,session_001183,prod_00481,2025-10-08 08:52:35,8.85948574833429,1
click_001185_00,session_001185,prod_00250,2025-10-08 08:50:34,18.268090531128728,1
click_001185_01,session_001185,prod_00056,2025-10-08 08:50:54,13.635611981062914,1
click_001185_02,session_001185,prod_00265,2025-10-08 08:51:14,11.768581175634127,1
click_001185_03,session_001185,prod_00192,2025-10-08 08:51:34,99.59286814641864,4
click_001186_00,session_001186,prod_00209,2025-10-08 08:50:53,33.577880155231966,2
click_001186_01,session_001186,prod_00417,2025-10-08 08:51:13,150.01326686930202,4
click_001186_02,session_001186,prod_00221,2025-10-08 08:51:33,27.824821883110655,4
click_001186_03,session_001186,prod_00328,2025-10-08 08:51:53,14.605442126071578,2
click_001187_00,session_001187,prod_00045,2025-10-08 08:49:57,58.37814006684543,4
click_001187_01,session_001187,prod_00436,2025-10-08 08:50:17,49.35960030651121,4
click_001187_02,session_001187,prod_00383,2025-10-08 08:50:37,64.84947555005512,1
click_001188_00,session_001188,prod_00405,2025-10-08 08:49:25,10.635080071149492,2
click_001188_01,session_001188,prod_00067,2025-10-08 08:49:45,41.6371311095275,3
click_001188_02,session_001188,prod_00302,2025-10-08 08:50:05,25.105821736413198,3
click_001189_00,session_001189,prod_00288,2025-10-08 08:49:25,4.170880352655927,1
click_001189_01,session_001189,prod_00483,2025-10-08 08:49:45,10.912107306368004,4
click_001190_00,session_001190,prod_00431,2025-10-08 08:51:35,43.5575580331416,2
click_001190_01,session_001190,prod_00472,2025-10-08 08:51:55,32.40917388699224,4
click_001190_02,session_001190,prod_00426,2025-10-08 08:52:15,0.5803242719073795,1
click_001190_03,session_001190,prod_00077,2025-10-08 08:52:35,8.84039442862566,4
click_001191_00,session_001191,prod_00319,2025-10-08 08:50:46,4.7513510860933135,2
click_001192_00,session_001192,prod_00067,2025-10-08 08:49:12,95.92447950492844,2
click_001192_01,session_001192,prod_00035,2025-10-08 08:49:32,7.472125621957826,4
click_001192_02,session_001192,prod_00304,2025-10-08 08:49:52,4.460235690662713,2
click_001192_03,session_001192,prod_00059,2025-10-08 08:50:12,86.9251624324947,1
click_001192_04,session_001192,prod_00220,2025-10-08 08:50:32,21.387781347394863,3
click_001193_00,session_001193,prod_00243,2025-10-08 08:49:18,44.6624393603018,1
click_001193_01,session_001193,prod_00487,2025-10-08 08:49:38,25.195075275633357,3
click_001193_02,session_001193,prod_00105,2025-10-08 08:49:58,82.2650726457257,2
click_001194_00,session_001194,prod_00337,2025-10-08 08:50:38,37.27244887469122,3
click_001194_01,session_001194,prod_00258,2025-10-08 08:50:58,137.53177915478503,2
click_001194_02,session_001194,prod_00328,2025-10-08 08:51:18,2.650182497026472,2
click_001195_00,session_001195,prod_00059,2025-10-08 08:50:01,62.19995403989428,2
click_001195_01,session_001195,prod_00062,2025-10-08 08:50:21,13.109627381640987,1
click_001195_02,session_001195,prod_00311,2025-10-08 08:50:41,31.560224091827777,2
click_001195_03,session_001195,prod_00402,2025-10-08 08:51:01,4.179925116142969,4
click_001195_04,session_001195,prod_00432,2025-10-08 08:51:21,19.771104275740456,2
click_001195_05,session_001195,prod_00068,2025-10-08 08:51:41,194.80763980015297,4
click_001196_00,session_001196,prod_00303,2025-10-08 08:50:17,85.44439494848572,4
click_001196_01,session_001196,prod_00002,2025-10-08 08:50:37,54.73764515261152,1
click_001196_02,session_001196,prod_00239,2025-10-08 08:50:57,5.527000153557058,4
click_001196_03,session_001196,prod_00022,2025-10-08 08:51:17,75.4498226607926,3
click_001196_04,session_001196,prod_00050,2025-10-08 08:51:37,39.218529175969834,4
click_001196_05,session_001196,prod_00042,2025-10-08 08:51:57,106.44134700294681,2
click_001196_06,session_001196,prod_00058,2025-10-08 08:52:17,5.488448783916841,3
click_001197_00,session_001197,prod_00143,2025-10-08 08:52:09,34.505004780463494,1
click_001197_01,session_001197,prod_00296,2025-10-08 08:52:29,15.243952705009704,1
click_001198_00,session_001198,prod_00028,2025-10-08 08:50:57,23.882834498000957,3
click_001198_01,session_001198,prod_00114,2025-10-08 08:51:17,41.64140358054938,1
click_001198_02,session_001198,prod_00200,2025-10-08 08:51:37,77.03301664104548,4
click_001199_00,session_001199,prod_00211,2025-10-08 08:49:19,7.816134923256821,1
click_001199_01,session_001199,prod_00209,2025-10-08 08:49:39,46.69285379962698,4
click_001199_02,session_001199,prod_00020,2025-10-08 08:49:59,1.6698028591676537,4
click_001200_00,session_001200,prod_00433,2025-10-08 08:51:06,23.2019162249415,4
click_001201_00,session_001201,prod_00174,2025-10-08 08:49:53,50.67852376673912,3
click_001201_01,session_001201,prod_00161,2025-10-08 08:50:13,55.20153908505118,4
click_001202_00,session_001202,prod_00389,2025-10-08 08:49:46,109.92906190379718,3
click_001203_00,session_001203,prod_00123,2025-10-08 08:50:48,139.47023884151068,1
click_001203_01,session_001203,prod_00402,2025-10-08 08:51:08,39.585669235225836,4
click_001203_02,session_001203,prod_00483,2025-10-08 08:51:28,25.46328867545776,4
click_001203_03,session_001203,prod_00048,2025-10-08 08:51:48,5.61435100282672,1
click_001203_04,session_001203,prod_00110,2025-10-08 08:52:08,9.578394400768898,1
click_001204_00,session_001204,prod_00168,2025-10-08 08:50:47,10.583167179876316,2
click_001204_01,session_001204,prod_00289,2025-10-08 08:51:07,50.86131037519356,3
click_001204_02,session_001204,prod_00494,2025-10-08 08:51:27,49.495166493882884,2
click_001204_03,session_001204,prod_00011,2025-10-08 08:51:47,2.069854790534288,3
click_001205_00,session_001205,prod_00046,2025-10-08 08:50:54,22.135275530419833,1
click_001205_01,session_001205,prod_00355,2025-10-08 08:51:14,54.815826206355965,4
click_001205_02,session_001205,prod_00481,2025-10-08 08:51:34,37.02093024070671,1
click_001205_03,session_001205,prod_00189,2025-10-08 08:51:54,72.66327603989642,4
click_001205_04,session_001205,prod_00359,2025-10-08 08:52:14,89.73853274022903,1
click_001206_00,session_001206,prod_00050,2025-10-08 08:50:06,98.83679079087939,2
click_001206_01,session_001206,prod_00112,2025-10-08 08:50:26,11.26316741369653,1
click_001207_00,session_001207,prod_00177,2025-10-08 08:50:58,39.48329017359693,4
click_001207_01,session_001207,prod_00119,2025-10-08 08:51:18,4.265268116510183,3
click_001209_00,session_001209,prod_00089,2025-10-08 08:49:41,4.256481516532552,4
click_001209_01,session_001209,prod_00247,2025-10-08 08:50:01,10.069428725154747,4
click_001210_00,session_001210,prod_00443,2025-10-08 08:51:02,51.626861172624196,3
click_001210_01,session_001210,prod_00283,2025-10-08 08:51:22,28.825494654028063,4
click_001212_00,session_001212,prod_00276,2025-10-08 08:51:16,79.98308045728146,2
click_001212_01,session_001212,prod_00060,2025-10-08 08:51:36,41.76674072031521,3
click_001212_02,session_001212,prod_00146,2025-10-08 08:51:56,37.87360296449429,1
click_001212_03,session_001212,prod_00415,2025-10-08 08:52:16,154.64717573459822,1
click_001213_00,session_001213,prod_00366,2025-10-08 08:50:55,51.74369154661228,2
click_001213_01,session_001213,prod_00413,2025-10-08 08:51:15,13.096429867107998,2
click_001213_02,session_001213,prod_00314,2025-10-08 08:51:35,57.85001142354515,1
click_001214_00,session_001214,prod_00395,2025-10-08 08:49:17,111.97075057251844,2
click_001214_01,session_001214,prod_00343,2025-10-08 08:49:37,52.64771749277629,3
click_001214_02,session_001214,prod_00300,2025-10-08 08:49:57,52.60330123531854,1
click_001214_03,session_001214,prod_00282,2025-10-08 08:50:17,21.887719054541943,2
click_001214_04,session_001214,prod_00107,2025-10-08 08:50:37,20.049814918462065,2
click_001214_05,session_001214,prod_00315,2025-10-08 08:50:57,87.8458364391661,2
click_001216_00,session_001216,prod_00497,2025-10-08 08:51:58,41.01591282095478,3
click_001216_01,session_001216,prod_00463,2025-10-08 08:52:18,90.99883751955545,2
click_001216_02,session_001216,prod_00410,2025-10-08 08:52:38,108.74998724963761,4
click_001216_03,session_001216,prod_00404,2025-10-08 08:52:58,142.78577422272775,4
click_001218_00,session_001218,prod_00142,2025-10-08 08:49:37,31.885392254868535,4
click_001218_01,session_001218,prod_00229,2025-10-08 08:49:57,62.595352210115145,1
click_001218_02,session_001218,prod_00019,2025-10-08 08:50:17,4.660987996958332,4
click_001219_00,session_001219,prod_00275,2025-10-08 08:49:56,90.15651357853822,3
click_001220_00,session_001220,prod_00415,2025-10-08 08:51:46,42.96725702299879,4
click_001220_01,session_001220,prod_00285,2025-10-08 08:52:06,89.4094704215028,3
click_001220_02,session_001220,prod_00236,2025-10-08 08:52:26,99.29125431726146,3
click_001220_03,session_001220,prod_00056,2025-10-08 08:52:46,8.239335655504762,1
click_001220_04,session_001220,prod_00219,2025-10-08 08:53:06,17.190456074388177,2
click_001220_05,session_001220,prod_00433,2025-10-08 08:53:26,59.39779021140092,2
click_001220_06,session_001220,prod_00464,2025-10-08 08:53:46,125.66148581592635,2
click_001221_00,session_001221,prod_00404,2025-10-08 08:51:42,13.166469008107818,4
click_001222_00,session_001222,prod_00257,2025-10-08 08:50:03,24.26439731028462,1
click_001222_01,session_001222,prod_00232,2025-10-08 08:50:23,157.3894548848278,1
click_001222_02,session_001222,prod_00496,2025-10-08 08:50:43,38.841983031992925,2
click_001222_03,session_001222,prod_00055,2025-10-08 08:51:03,34.29688784314275,4
click_001223_00,session_001223,prod_00005,2025-10-08 08:50:16,51.436515704977666,2
click_001223_01,session_001223,prod_00082,2025-10-08 08:50:36,121.20593175857927,1
click_001223_02,session_001223,prod_00211,2025-10-08 08:50:56,17.277776927752175,4
click_001223_03,session_001223,prod_00381,2025-10-08 08:51:16,3.663807176965225,2
click_001223_04,session_001223,prod_00110,2025-10-08 08:51:36,111.47828456872249,4
click_001223_05,session_001223,prod_00348,2025-10-08 08:51:56,20.217256975387528,3
click_001224_00,session_001224,prod_00385,2025-10-08 08:49:27,90.228520576769,3
click_001224_01,session_001224,prod_00030,2025-10-08 08:49:47,0.9009970046198519,3
click_001224_02,session_001224,prod_00282,2025-10-08 08:50:07,186.25067167076986,3
click_001224_03,session_001224,prod_00254,2025-10-08 08:50:27,1.42648446871018,2
click_001224_04,session_001224,prod_00426,2025-10-08 08:50:47,20.910792441139122,2
click_001225_00,session_001225,prod_00119,2025-10-08 08:50:18,5.648005697766529,4
click_001225_01,session_001225,prod_00157,2025-10-08 08:50:38,86.48184769501935,2
click_001227_00,session_001227,prod_00144,2025-10-08 08:51:25,88.12022340467206,1
click_001227_01,session_001227,prod_00179,2025-10-08 08:51:45,25.28458229476506,1
click_001227_02,session_001227,prod_00110,2025-10-08 08:52:05,89.64439510800321,3
click_001229_00,session_001229,prod_00244,2025-10-08 08:52:06,16.479269138482316,3
click_001230_00,session_001230,prod_00151,2025-10-08 08:50:19,0.8355332255488866,4
click_001230_01,session_001230,prod_00248,2025-10-08 08:50:39,12.369139231815698,4
click_001230_02,session_001230,prod_00227,2025-10-08 08:50:59,2.0840620377480072,4
click_001230_03,session_001230,prod_00292,2025-10-08 08:51:19,86.15014793364118,1
click_001230_04,session_001230,prod_00466,2025-10-08 08:51:39,107.66553610967044,3
click_001232_00,session_001232,prod_00106,2025-10-08 08:49:17,69.7956954681075,2
click_001233_00,session_001233,prod_00099,2025-10-08 08:51:54,154.44055084942758,4
click_001233_01,session_001233,prod_00346,2025-10-08 08:52:14,27.94105271725545,1
click_001233_02,session_001233,prod_00029,2025-10-08 08:52:34,55.07989922296252,1
click_001234_00,session_001234,prod_00432,2025-10-08 08:50:33,3.796128089586652,2
click_001236_00,session_001236,prod_00261,2025-10-08 08:51:27,110.9091879201273,1
click_001236_01,session_001236,prod_00379,2025-10-08 08:51:47,31.476758389337416,3
click_001236_02,session_001236,prod_00271,2025-10-08 08:52:07,145.96098230137906,3
click_001236_03,session_001236,prod_00217,2025-10-08 08:52:27,9.897105173723888,4
click_001237_00,session_001237,prod_00023,2025-10-08 08:50:37,33.692469715603764,3
click_001237_01,session_001237,prod_00399,2025-10-08 08:50:57,21.01088097817307,3
click_001237_02,session_001237,prod_00003,2025-10-08 08:51:17,169.95399806967683,4
click_001238_00,session_001238,prod_00211,2025-10-08 08:51:40,12.38448528531852,1
click_001239_00,session_001239,prod_00136,2025-10-08 08:51:10,38.64476063649136,1
click_001239_01,session_001239,prod_00055,2025-10-08 08:51:30,38.54558491810608,4
click_001239_02,session_001239,prod_00376,2025-10-08 08:51:50,1.0165913297163531,3
click_001239_03,session_001239,prod_00057,2025-10-08 08:52:10,32.78694359711769,1
click_001239_04,session_001239,prod_00183,2025-10-08 08:52:30,47.219123668935204,1
click_001240_00,session_001240,prod_00334,2025-10-08 08:49:19,12.657801885195044,2
click_001240_01,session_001240,prod_00277,2025-10-08 08:49:39,30.443915284203907,4
click_001240_02,session_001240,prod_00338,2025-10-08 08:49:59,41.05894895160338,2
click_001240_03,session_001240,prod_00178,2025-10-08 08:50:19,205.82609872266386,1
click_001242_00,session_001242,prod_00203,2025-10-08 08:50:24,35.72678781964253,3
click_001242_01,session_001242,prod_00197,2025-10-08 08:50:44,10.964204174685506,3
click_001243_00,session_001243,prod_00309,2025-10-08 08:50:12,63.95690600166983,4
click_001243_01,session_001243,prod_00431,2025-10-08 08:50:32,2.793170011247267,1
click_001243_02,session_001243,prod_00268,2025-10-08 08:50:52,22.87722434228221,2
click_001244_00,session_001244,prod_00189,2025-10-08 08:52:02,56.05236087627,4
click_001245_00,session_001245,prod_00265,2025-10-08 08:50:48,15.796805006023746,2
click_001245_01,session_001245,prod_00454,2025-10-08 08:51:08,43.30722051163079,2
click_001245_02,session_001245,prod_00492,2025-10-08 08:51:28,64.04704098845531,1
click_001245_03,session_001245,prod_00396,2025-10-08 08:51:48,190.671967741128,2
click_001246_00,session_001246,prod_00298,2025-10-08 08:50:39,7.219873502007245,4
click_001247_00,session_001247,prod_00085,2025-10-08 08:49:28,36.59962076521671,3
click_001247_01,session_001247,prod_00251,2025-10-08 08:49:48,18.07795087107344,1
click_001247_02,session_001247,prod_00145,2025-10-08 08:50:08,10.655295474725307,2
click_001247_03,session_001247,prod_00411,2025-10-08 08:50:28,8.047735957500167,2
click_001247_04,session_001247,prod_00149,2025-10-08 08:50:48,55.75232163441021,3
click_001248_00,session_001248,prod_00067,2025-10-08 08:49:21,16.380352723688233,4
click_001248_01,session_001248,prod_00487,2025-10-08 08:49:41,28.913332344465964,1
click_001248_02,session_001248,prod_00160,2025-10-08 08:50:01,49.31846207747734,3
click_001248_03,session_001248,prod_00110,2025-10-08 08:50:21,106.03927561908263,1
click_001248_04,session_001248,prod_00040,2025-10-08 08:50:41,3.5431589635584833,3
click_001250_00,session_001250,prod_00213,2025-10-08 08:51:00,46.14016656024724,1
click_001251_00,session_001251,prod_00353,2025-10-08 08:51:14,5.740903363321046,3
click_001251_01,session_001251,prod_00472,2025-10-08 08:51:34,48.911576909560935,1
click_001251_02,session_001251,prod_00031,2025-10-08 08:51:54,39.33996171067224,3
click_001252_00,session_001252,prod_00370,2025-10-08 08:51:43,36.65912077362417,2
click_001253_00,session_001253,prod_00330,2025-10-08 08:49:58,4.506358288584103,4
click_001253_01,session_001253,prod_00233,2025-10-08 08:50:18,9.317088476800507,3
click_001253_02,session_001253,prod_00266,2025-10-08 08:50:38,85.27603915750936,2
click_001253_03,session_001253,prod_00168,2025-10-08 08:50:58,116.66966476797658,2
click_001253_04,session_001253,prod_00369,2025-10-08 08:51:18,8.431972845663234,2
click_001254_00,session_001254,prod_00490,2025-10-08 08:50:19,4.886343653458062,4
click_001254_01,session_001254,prod_00362,2025-10-08 08:50:39,58.032688678194276,2
click_001254_02,session_001254,prod_00380,2025-10-08 08:50:59,101.39332198208683,3
click_001254_03,session_001254,prod_00191,2025-10-08 08:51:19,33.97835496758478,1
click_001254_04,session_001254,prod_00483,2025-10-08 08:51:39,17.58021482452792,3
click_001254_05,session_001254,prod_00215,2025-10-08 08:51:59,11.764092592182848,3
click_001255_00,session_001255,prod_00062,2025-10-08 08:50:35,28.208584490264766,4
click_001255_01,session_001255,prod_00249,2025-10-08 08:50:55,6.496989738226412,2
click_001255_02,session_001255,prod_00424,2025-10-08 08:51:15,22.02218442952141,4
click_001256_00,session_001256,prod_00492,2025-10-08 08:49:15,54.54706583229474,3
click_001257_00,session_001257,prod_00298,2025-10-08 08:50:06,89.09949952346246,3
click_001257_01,session_001257,prod_00365,2025-10-08 08:50:26,5.7201476087523675,3
click_001257_02,session_001257,prod_00321,2025-10-08 08:50:46,22.511823670460394,2
click_001257_03,session_001257,prod_00198,2025-10-08 08:51:06,17.257734200280517,1
click_001258_00,session_001258,prod_00351,2025-10-08 08:52:00,101.8187304021549,4
click_001258_01,session_001258,prod_00118,2025-10-08 08:52:20,26.144547803464842,1
click_001258_02,session_001258,prod_00453,2025-10-08 08:52:40,10.177710067064329,3
click_001258_03,session_001258,prod_00109,2025-10-08 08:53:00,31.99184421214263,3
click_001259_00,session_001259,prod_00129,2025-10-08 08:51:48,0.8603416953007726,1
click_001259_01,session_001259,prod_00428,2025-10-08 08:52:08,47.73496315788724,1
click_001260_00,session_001260,prod_00268,2025-10-08 08:49:09,70.4297834005986,2
click_001260_01,session_001260,prod_00119,2025-10-08 08:49:29,27.68991023521268,4
click_001260_02,session_001260,prod_00119,2025-10-08 08:49:49,54.47442731035069,1
click_001260_03,session_001260,prod_00353,2025-10-08 08:50:09,161.14551970807332,2
click_001260_04,session_001260,prod_00000,2025-10-08 08:50:29,140.7357387420231,2
click_001260_05,session_001260,prod_00443,2025-10-08 08:50:49,16.4399996665378,4
click_001260_06,session_001260,prod_00061,2025-10-08 08:51:09,94.59726737641213,1
click_001261_00,session_001261,prod_00263,2025-10-08 08:50:18,70.47531737761288,1
click_001261_01,session_001261,prod_00092,2025-10-08 08:50:38,28.164960368471395,3
click_001261_02,session_001261,prod_00037,2025-10-08 08:50:58,87.43310102011111,3
click_001261_03,session_001261,prod_00159,2025-10-08 08:51:18,43.60710360881164,3
click_001262_00,session_001262,prod_00092,2025-10-08 08:49:34,66.75486074628513,3
click_001262_01,session_001262,prod_00414,2025-10-08 08:49:54,36.20290041869484,1
click_001262_02,session_001262,prod_00186,2025-10-08 08:50:14,21.01595166292178,2
click_001263_00,session_001263,prod_00202,2025-10-08 08:52:04,28.3399621422487,3
click_001263_01,session_001263,prod_00160,2025-10-08 08:52:24,63.81168861111793,2
click_001264_00,session_001264,prod_00423,2025-10-08 08:50:00,106.63597023836007,3
click_001264_01,session_001264,prod_00294,2025-10-08 08:50:20,31.89110101681922,3
click_001264_02,session_001264,prod_00006,2025-10-08 08:50:40,10.177772453822769,2
click_001265_00,session_001265,prod_00236,2025-10-08 08:50:01,137.13163199430053,4
click_001265_01,session_001265,prod_00047,2025-10-08 08:50:21,59.28521501227286,4
click_001265_02,session_001265,prod_00094,2025-10-08 08:50:41,10.314874800020558,1
click_001266_00,session_001266,prod_00205,2025-10-08 08:49:11,67.17964729417515,1
