session_id,user_id,session_start,session_duration,device_type,location,will_purchase
session_001325,user_00784,2025-10-08 08:48:44,251.51181192026309,mobile,Peltier,0
session_001326,user_00923,2025-10-08 08:51:18,235.24518633273914,desktop,Renault,0
session_001327,user_00455,2025-10-08 08:48:58,266.5242247744492,mobile,Perrier,0
session_001328,user_00329,2025-10-08 08:49:42,339.1591623639339,mobile,BlinVille,0
session_001329,user_00924,2025-10-08 08:48:57,578.8284335113373,mobile,MilletVille,0
session_001330,user_00260,2025-10-08 08:50:50,156.91859392247517,mobile,Saint Valentine-sur-Mer,1
session_001331,user_00029,2025-10-08 08:51:13,273.55375637167964,desktop,Teixeira,0
session_001332,user_00097,2025-10-08 08:49:53,74.78680324948736,desktop,Lefèvreboeuf,1
session_001333,user_00472,2025-10-08 08:51:05,166.45157969872795,mobile,Laine-sur-Leleu,0
session_001334,user_00899,2025-10-08 08:49:14,32.06918316903164,mobile,Moulin,0
session_001335,user_00742,2025-10-08 08:50:30,121.27662175162256,mobile,Gilbert,0
session_001336,user_00658,2025-10-08 08:49:30,161.73607409716354,desktop,Poirier,0
session_001337,user_00432,2025-10-08 08:49:52,50.96584996872767,mobile,Auger,0
session_001338,user_00091,2025-10-08 08:48:58,471.2169039139646,mobile,Seguin,0
session_001339,user_00612,2025-10-08 08:48:43,621.2974897588587,desktop,Faure,0
session_001340,user_00986,2025-10-08 08:51:36,765.8742445980076,mobile,Henry-sur-Lecomte,1
session_001341,user_00118,2025-10-08 08:49:04,341.7360121371934,mobile,Lévêque,0
session_001342,user_00426,2025-10-08 08:50:50,242.20990474720568,mobile,Sainte Alexandrie,0
session_001343,user_00971,2025-10-08 08:49:59,75.31288767016765,desktop,Sainte Nathalieboeuf,0
session_001344,user_00721,2025-10-08 08:50:37,17.45008661739967,mobile,Guibert,0
session_001345,user_00137,2025-10-08 08:48:46,22.35853292627091,desktop,Torres,0
session_001346,user_00392,2025-10-08 08:50:52,201.0339979563793,desktop,Duval-la-Forêt,0
session_001347,user_00826,2025-10-08 08:50:50,559.749564371267,mobile,Legendre-sur-Mer,0
session_001348,user_00069,2025-10-08 08:51:31,23.040203003378046,desktop,LopezBourg,0
session_001349,user_00563,2025-10-08 08:49:57,606.8106693304164,desktop,Sainte Margaud,1
session_001350,user_00547,2025-10-08 08:48:59,548.883244060352,desktop,Bouvet,0
session_001351,user_00733,2025-10-08 08:50:10,201.8155138532497,mobile,PereiraVille,0
session_001352,user_00907,2025-10-08 08:51:09,301.43211523173284,mobile,Grondin-sur-Mer,0
session_001353,user_00604,2025-10-08 08:50:17,44.85046444805085,desktop,Benardnec,0
session_001354,user_00964,2025-10-08 08:50:38,8.275615809819412,desktop,Girardboeuf,0
session_001355,user_00944,2025-10-08 08:49:22,0.37527287392740705,desktop,LenoirBourg,0
session_001356,user_00254,2025-10-08 08:50:58,77.30176817413249,mobile,Lamynec,0
session_001357,user_00404,2025-10-08 08:49:12,513.8719772334904,mobile,Launay,0
session_001358,user_00136,2025-10-08 08:51:33,18.6393852519279,mobile,Berthelot-sur-Besnard,0
session_001359,user_00080,2025-10-08 08:50:16,6.156560571698009,desktop,Becker-sur-Mer,0
session_001360,user_00263,2025-10-08 08:48:40,268.6863946371855,mobile,Jean,0
session_001361,user_00982,2025-10-08 08:51:25,443.29279371004395,desktop,Fabre,0
session_001362,user_00936,2025-10-08 08:50:40,50.93584599809501,desktop,Moulin,1
session_001363,user_00052,2025-10-08 08:49:54,58.53257286833162,mobile,Guyot,0
session_001364,user_00731,2025-10-08 08:50:15,90.77225086400448,desktop,François,0
session_001365,user_00777,2025-10-08 08:49:36,165.35418094352644,desktop,Lelièvre,0
session_001366,user_00529,2025-10-08 08:51:36,180.5902599026866,mobile,Brun-sur-Fabre,0
session_001367,user_00823,2025-10-08 08:50:14,182.92028031958006,mobile,Legrand,0
session_001368,user_00138,2025-10-08 08:49:35,103.16223172893973,mobile,Sainte Françoisenec,0
session_001369,user_00450,2025-10-08 08:48:40,580.3392603933781,desktop,Lelièvre,0
session_001370,user_00953,2025-10-08 08:50:31,316.68291848760293,desktop,Dufourdan,0
session_001371,user_00673,2025-10-08 08:49:32,295.6838354409118,tablet,Bailly,0
session_001372,user_00302,2025-10-08 08:51:26,119.37782021229395,desktop,François-sur-Mer,0
session_001373,user_00062,2025-10-08 08:49:41,344.9125436653598,desktop,LangloisVille,0
session_001374,user_00589,2025-10-08 08:50:52,229.3548527629839,desktop,Bodin,0
session_001375,user_00037,2025-10-08 08:48:45,509.11883396584943,mobile,Gauthier-les-Bains,0
session_001376,user_00078,2025-10-08 08:49:15,17.827047662757202,desktop,Albertdan,0
session_001377,user_00311,2025-10-08 08:50:38,528.8753458301737,mobile,Fontainedan,0
session_001378,user_00499,2025-10-08 08:51:38,189.2273712013931,desktop,Saint Zoéboeuf,0
session_001379,user_00509,2025-10-08 08:51:03,75.31036731162432,mobile,Ferreira,0
session_001380,user_00339,2025-10-08 08:50:58,135.68644798681692,desktop,Rocher-sur-Mer,0
session_001381,user_00467,2025-10-08 08:49:33,321.1622438568093,desktop,Pires,0
session_001382,user_00083,2025-10-08 08:49:43,14.100796739380865,mobile,Saint Marcelleboeuf,0
session_001383,user_00959,2025-10-08 08:50:26,125.48984913216253,mobile,Sainte Alice,0
session_001384,user_00755,2025-10-08 08:50:50,0.9308536284200057,mobile,Sainte Robert,1
session_001385,user_00102,2025-10-08 08:51:12,22.40579784995318,desktop,Bertrandnec,1
session_001386,user_00460,2025-10-08 08:51:21,284.0738333018098,tablet,Bodin,0
session_001387,user_00826,2025-10-08 08:49:43,35.55875493327075,mobile,Legendre-sur-Mer,0
session_001388,user_00546,2025-10-08 08:49:56,49.01128395623926,desktop,Saint Danielle,0
session_001389,user_00324,2025-10-08 08:50:19,368.2729630709896,desktop,LemonnierBourg,0
session_001390,user_00494,2025-10-08 08:48:51,169.24931386254514,desktop,PasquierBourg,0
session_001391,user_00383,2025-10-08 08:50:46,225.25215022326392,desktop,Antoine,0
session_001392,user_00046,2025-10-08 08:50:13,107.11999053204966,tablet,Laurent,0
session_001393,user_00790,2025-10-08 08:50:34,120.170048640138,mobile,Berthelot,0
session_001394,user_00732,2025-10-08 08:50:31,289.8402900157477,mobile,GuyotVille,0
session_001395,user_00994,2025-10-08 08:50:40,43.741103391895464,mobile,Weber,0
session_001396,user_00190,2025-10-08 08:51:26,380.0123873564047,desktop,Meunier,0
session_001397,user_00555,2025-10-08 08:50:51,97.08034644656634,mobile,Sainte Denis,0
session_001398,user_00490,2025-10-08 08:50:17,324.7279502834137,desktop,De Oliveira,0
session_001399,user_00346,2025-10-08 08:51:24,335.15979748979373,desktop,Lacombe,0
session_001400,user_00510,2025-10-08 08:50:35,370.866879213999,mobile,Roche,0
session_001401,user_00895,2025-10-08 08:49:27,644.4989845582952,mobile,Marchal,0
session_001402,user_00232,2025-10-08 08:49:42,36.05103798129067,mobile,Martin,0
session_001403,user_00165,2025-10-08 08:50:48,180.27596022502516,mobile,Besson,0
session_001404,user_00695,2025-10-08 08:51:26,17.408874455022254,desktop,Chevallier,0
session_001405,user_00321,2025-10-08 08:49:17,185.0917618790031,tablet,Saint Henriettenec,0
session_001406,user_00279,2025-10-08 08:48:55,241.82843570560237,desktop,Delorme,0
session_001407,user_00153,2025-10-08 08:49:17,406.49262073733735,mobile,Vincentdan,0
session_001408,user_00945,2025-10-08 08:50:03,264.0574270796493,desktop,Étiennenec,0
session_001409,user_00489,2025-10-08 08:51:16,78.90933558637782,desktop,ChauvinVille,0
session_001410,user_00547,2025-10-08 08:49:32,1561.5654625762552,mobile,Bouvet,0
session_001411,user_00625,2025-10-08 08:49:21,231.4215089958926,desktop,Breton,0
session_001412,user_00155,2025-10-08 08:49:52,954.6845523256659,mobile,ValetteBourg,0
session_001413,user_00935,2025-10-08 08:49:08,498.63644049827866,mobile,Valette,0
session_001414,user_00742,2025-10-08 08:49:05,322.0203733527729,desktop,Gilbert,0
session_001415,user_00481,2025-10-08 08:49:24,116.79790470196971,mobile,FournierBourg,0
session_001416,user_00241,2025-10-08 08:50:52,699.155498030186,mobile,Lefebvre,0
session_001417,user_00263,2025-10-08 08:49:59,105.26935260658682,desktop,Jean,0
session_001418,user_00244,2025-10-08 08:50:13,75.04395586540679,mobile,Collin-la-Forêt,0
session_001419,user_00998,2025-10-08 08:50:31,309.133393395277,mobile,Didier-sur-Mer,0
session_001420,user_00757,2025-10-08 08:48:53,8.137033146952367,mobile,Laurent,0
session_001421,user_00373,2025-10-08 08:50:04,569.8051401134012,mobile,Faure,0
session_001422,user_00751,2025-10-08 08:50:48,64.46883629674213,mobile,Bonnin-les-Bains,0
session_001423,user_00284,2025-10-08 08:50:24,257.1497025937427,desktop,Normand-la-Forêt,0
session_001424,user_00678,2025-10-08 08:50:31,376.159690628603,mobile,Charrier-sur-Mer,0
session_001425,user_00219,2025-10-08 08:50:56,246.60343652623854,desktop,AlbertVille,0
session_001426,user_00771,2025-10-08 08:49:12,561.2553691263286,desktop,Saint Auguste-les-Bains,0
session_001427,user_00429,2025-10-08 08:49:03,340.30284774969266,mobile,David,0
session_001428,user_00670,2025-10-08 08:50:55,419.2981776917781,mobile,Diaz-la-Forêt,0
session_001429,user_00185,2025-10-08 08:50:52,807.0909264308688,mobile,Sainte Mariannedan,0
session_001430,user_00797,2025-10-08 08:49:19,19.866779320088355,mobile,Barre,0
session_001431,user_00962,2025-10-08 08:50:53,266.2477163934235,desktop,Gomez,0
session_001432,user_00706,2025-10-08 08:48:55,9.65334306069519,mobile,Sainte Georges-la-Forêt,0
session_001433,user_00200,2025-10-08 08:50:19,89.99334785523327,mobile,Guillet,0
session_001434,user_00673,2025-10-08 08:51:05,1122.3894794019382,mobile,Bailly,0
session_001435,user_00794,2025-10-08 08:49:46,64.64374837447565,mobile,Sainte Nicole,0
session_001436,user_00145,2025-10-08 08:48:45,28.631450063924063,desktop,Picard-les-Bains,1
session_001437,user_00395,2025-10-08 08:49:05,95.28921528421846,mobile,GarciaVille,0
session_001438,user_00254,2025-10-08 08:49:01,150.64885924667263,desktop,Lamynec,0
session_001439,user_00647,2025-10-08 08:49:51,202.57682843165827,desktop,Hoarau,0
session_001440,user_00013,2025-10-08 08:50:31,144.15183605153766,mobile,Delmas-les-Bains,0
session_001441,user_00663,2025-10-08 08:49:57,478.58025926513346,mobile,Saint Édith-la-Forêt,0
session_001442,user_00073,2025-10-08 08:51:20,153.70483465635624,desktop,Sainte Élise-sur-Mer,0
session_001443,user_00373,2025-10-08 08:50:52,44.92448369627547,mobile,Faure,0
session_001444,user_00308,2025-10-08 08:50:34,376.4199506729415,mobile,Pons-les-Bains,0
session_001445,user_00342,2025-10-08 08:51:15,124.98152317666819,mobile,MullerBourg,0
session_001446,user_00536,2025-10-08 08:51:38,100.53739724005304,mobile,Dias-les-Bains,0
session_001447,user_00158,2025-10-08 08:48:46,160.8701012100338,mobile,Pires-les-Bains,0
session_001448,user_00671,2025-10-08 08:49:31,1577.6428012798497,desktop,Dias-la-Forêt,0
session_001449,user_00406,2025-10-08 08:50:31,20.113802335117303,mobile,Guillot,0
session_001450,user_00248,2025-10-08 08:49:24,147.2680658620519,tablet,Saint Nicolas,1
session_001451,user_00536,2025-10-08 08:50:54,346.6709784957508,desktop,Dias-les-Bains,0
session_001452,user_00224,2025-10-08 08:50:44,267.8842705466405,desktop,Moulin,0
session_001453,user_00535,2025-10-08 08:49:14,99.02667016776168,mobile,Simon,0
session_001454,user_00558,2025-10-08 08:48:49,285.27379556835393,mobile,Guibert,0
session_001455,user_00954,2025-10-08 08:49:48,452.5401229899009,desktop,Pascal,0
session_001456,user_00391,2025-10-08 08:50:53,116.98177355531115,tablet,Delaunay,0
session_001457,user_00523,2025-10-08 08:51:17,148.37051968440764,mobile,Robin,0
session_001458,user_00944,2025-10-08 08:51:36,216.69632759523319,tablet,LenoirBourg,0
session_001459,user_00011,2025-10-08 08:50:16,169.877500205825,mobile,Royer-sur-Mer,1
session_001460,user_00790,2025-10-08 08:48:40,7.430360420713029,desktop,Berthelot,0
session_001461,user_00861,2025-10-08 08:49:09,51.1092558825099,mobile,Jeanboeuf,0
session_001462,user_00356,2025-10-08 08:51:33,135.1794782853672,desktop,Boucherboeuf,1
session_001463,user_00574,2025-10-08 08:50:35,226.39576034591354,mobile,Pons-les-Bains,0
session_001464,user_00012,2025-10-08 08:48:54,230.64920449718704,desktop,Guibert-sur-Huet,0
session_001465,user_00111,2025-10-08 08:51:11,86.90487666769258,mobile,Sainte Christine,0
session_001466,user_00127,2025-10-08 08:49:58,99.65304250300349,desktop,Georges,0
session_001467,user_00440,2025-10-08 08:50:39,12.893589974638006,mobile,Sainte Nathalie-les-Bains,0
session_001468,user_00214,2025-10-08 08:50:32,66.55808198596021,desktop,Pichon,1
session_001469,user_00714,2025-10-08 08:51:08,0.054016557877857856,mobile,Sainte Adrienne,0
session_001470,user_00810,2025-10-08 08:49:12,981.0385964231249,desktop,Pelletier,0
session_001471,user_00437,2025-10-08 08:50:35,150.5219195345786,desktop,MartyVille,0
session_001472,user_00179,2025-10-08 08:51:24,432.42177677752613,mobile,Valletdan,0
session_001473,user_00035,2025-10-08 08:48:49,108.07104190497382,mobile,Grenier,0
session_001474,user_00207,2025-10-08 08:49:54,70.92205706171825,mobile,Laine,0
session_001475,user_00913,2025-10-08 08:51:19,1409.9649153215523,desktop,Evrard,0
session_001476,user_00797,2025-10-08 08:51:35,251.86284729852756,desktop,Barre,0
session_001477,user_00113,2025-10-08 08:51:39,55.23672169128706,desktop,Lefort-sur-Noël,0
session_001478,user_00403,2025-10-08 08:49:26,148.08781527547995,mobile,Schneiderboeuf,0
session_001479,user_00261,2025-10-08 08:50:57,146.27419008382864,tablet,Lecoq,0
session_001480,user_00113,2025-10-08 08:49:59,424.47091597002037,mobile,Lefort-sur-Noël,0
session_001481,user_00672,2025-10-08 08:51:05,242.46877584312801,tablet,Robert-la-Forêt,0
session_001482,user_00635,2025-10-08 08:49:24,982.935725351914,mobile,Sainte Franck,0
session_001483,user_00525,2025-10-08 08:50:04,272.0016550392335,mobile,Saint André-la-Forêt,0
session_001484,user_00205,2025-10-08 08:50:40,456.9280460528242,mobile,Camus-la-Forêt,0
session_001485,user_00732,2025-10-08 08:49:39,787.3790866831408,desktop,GuyotVille,0
session_001486,user_00752,2025-10-08 08:50:30,15.455160660567902,desktop,Bouvet-sur-Goncalves,0
session_001487,user_00306,2025-10-08 08:50:39,324.74053139904856,mobile,Muller-la-Forêt,0
session_001488,user_00483,2025-10-08 08:49:00,181.70407326116236,desktop,Saint Alphonse,0
session_001489,user_00692,2025-10-08 08:48:44,268.1779090336085,mobile,Perez-les-Bains,0
session_001490,user_00219,2025-10-08 08:50:39,1350.7842010053485,desktop,AlbertVille,0
session_001491,user_00968,2025-10-08 08:49:19,427.1717212131642,mobile,Delmas,0
session_001492,user_00099,2025-10-08 08:48:46,246.64662891718442,mobile,Sainte Thierry,0
session_001493,user_00581,2025-10-08 08:50:54,864.4447583747788,mobile,Sainte André,0
session_001494,user_00617,2025-10-08 08:49:53,361.1337421802576,mobile,Petitboeuf,0
session_001495,user_00000,2025-10-08 08:51:24,734.5115415097678,mobile,Cohendan,0
session_001496,user_00303,2025-10-08 08:48:47,37.51142582890949,desktop,DuvalBourg,0
session_001497,user_00529,2025-10-08 08:49:20,114.48323156887155,mobile,Brun-sur-Fabre,0
session_001498,user_00660,2025-10-08 08:50:27,323.6418981113501,mobile,Saint Juliennec,0
session_001499,user_00326,2025-10-08 08:51:02,165.86023342844823,desktop,Bernier,0
session_001500,user_00533,2025-10-08 08:51:02,207.98969792263173,tablet,Buisson-la-Forêt,0
session_001501,user_00995,2025-10-08 08:50:38,436.99396882315096,mobile,RocheVille,0
session_001502,user_00086,2025-10-08 08:50:38,162.48402834584752,mobile,Saint Thomasboeuf,1
session_001503,user_00082,2025-10-08 08:49:09,88.64521044761203,mobile,Perrier,0
session_001504,user_00571,2025-10-08 08:48:55,396.23151751552484,mobile,Duprénec,0
session_001505,user_00344,2025-10-08 08:50:47,917.4765264428172,mobile,De Sousa-la-Forêt,0
session_001506,user_00819,2025-10-08 08:48:47,165.18310153485766,mobile,Maceboeuf,0
session_001507,user_00035,2025-10-08 08:51:03,322.39187256709823,mobile,Grenier,1
session_001508,user_00250,2025-10-08 08:48:43,27.770447164061757,desktop,Jacquot,0
session_001509,user_00420,2025-10-08 08:51:37,687.3182473204201,desktop,Gilbert,0
session_001510,user_00589,2025-10-08 08:49:17,918.4309896774341,desktop,Bodin,0
session_001511,user_00386,2025-10-08 08:51:26,165.54101287532137,desktop,BourgeoisVille,0
session_001512,user_00232,2025-10-08 08:49:13,398.56904008016744,mobile,Martin,0
session_001513,user_00186,2025-10-08 08:48:53,36.59780400636722,mobile,Wagnernec,0
session_001514,user_00727,2025-10-08 08:49:55,408.7574483115754,mobile,Saint Pénélope,0
session_001515,user_00767,2025-10-08 08:50:43,27.55424408841549,mobile,Sainte Victoire,0
session_001516,user_00593,2025-10-08 08:49:38,64.04168165681467,tablet,Delattre,0
session_001517,user_00153,2025-10-08 08:50:53,171.33660407897025,mobile,Vincentdan,0
session_001518,user_00263,2025-10-08 08:50:47,667.8321208777365,mobile,Jean,0
session_001519,user_00892,2025-10-08 08:49:40,238.2896489952126,desktop,Fernandez-sur-Guichard,0
session_001520,user_00953,2025-10-08 08:50:04,26.24609427038821,desktop,Dufourdan,1
session_001521,user_00337,2025-10-08 08:49:38,243.7155041053781,mobile,Sainte Aurore,0
session_001522,user_00594,2025-10-08 08:51:19,159.67220212495354,mobile,Barthelemy-sur-Leroux,0
session_001523,user_00548,2025-10-08 08:49:42,49.01812052818109,mobile,FernandezBourg,0
session_001524,user_00138,2025-10-08 08:49:01,49.540243488050386,desktop,Sainte Françoisenec,0
session_001525,user_00213,2025-10-08 08:51:11,406.77627120420175,desktop,LesageVille,0
session_001526,user_00340,2025-10-08 08:51:31,302.30275818993545,desktop,Boyer-les-Bains,0
session_001527,user_00577,2025-10-08 08:51:07,444.39186961854836,mobile,Bertin-la-Forêt,0
session_001528,user_00627,2025-10-08 08:51:34,411.8572701189951,mobile,Fournier,1
session_001529,user_00457,2025-10-08 08:50:17,199.7883358806896,mobile,Vaillant-sur-Mer,0
session_001530,user_00936,2025-10-08 08:50:01,417.1228774591464,tablet,Moulin,0
session_001531,user_00103,2025-10-08 08:49:09,70.71999296853589,desktop,Verdier-sur-Fischer,0
session_001532,user_00984,2025-10-08 08:48:59,102.03242027333125,tablet,Gimenez-sur-Guillou,0
session_001533,user_00166,2025-10-08 08:50:36,2131.403557800736,mobile,Saint ÉléonoreVille,0
session_001534,user_00027,2025-10-08 08:49:10,72.26145058338632,desktop,LegrosBourg,0
session_001535,user_00016,2025-10-08 08:51:15,12.549965547197832,mobile,Sainte SébastienVille,0
session_001536,user_00289,2025-10-08 08:49:34,12.318411958866925,desktop,Bouchet-sur-Boutin,0
session_001537,user_00414,2025-10-08 08:49:20,383.0015704925541,mobile,Blot,0
session_001538,user_00020,2025-10-08 08:51:01,412.31780275213777,desktop,LarocheBourg,0
session_001539,user_00003,2025-10-08 08:51:32,243.65197576244014,mobile,JacquetBourg,0
session_001540,user_00936,2025-10-08 08:50:15,90.58982033847052,tablet,Moulin,0
session_001541,user_00353,2025-10-08 08:48:54,233.5537000783526,mobile,Costenec,0
session_001542,user_00103,2025-10-08 08:49:12,93.44228005418597,mobile,Verdier-sur-Fischer,0
session_001543,user_00397,2025-10-08 08:49:11,154.04253189881507,desktop,Jean,0
session_001544,user_00581,2025-10-08 08:49:55,84.30836005542798,desktop,Sainte André,0
session_001545,user_00860,2025-10-08 08:50:35,214.60134936938323,mobile,Bourgeois,0
session_001546,user_00112,2025-10-08 08:51:18,117.14793998356546,mobile,Sainte Isabelle-la-Forêt,0
session_001547,user_00749,2025-10-08 08:51:23,310.71604637003554,desktop,Bodin-les-Bains,0
session_001548,user_00985,2025-10-08 08:48:45,80.84269663688617,desktop,Saint Christophe-sur-Mer,0
session_001549,user_00340,2025-10-08 08:50:58,671.2334130157658,mobile,Boyer-les-Bains,0
session_001550,user_00909,2025-10-08 08:49:39,436.04212166331064,mobile,Mauryboeuf,1
session_001551,user_00735,2025-10-08 08:49:30,67.19912823137913,mobile,Aubrydan,0
session_001552,user_00367,2025-10-08 08:49:22,827.0876094542286,mobile,Saint Julie,0
session_001553,user_00901,2025-10-08 08:49:35,112.94513297908978,mobile,Costa-la-Forêt,0
session_001554,user_00112,2025-10-08 08:49:56,499.33646947184906,desktop,Sainte Isabelle-la-Forêt,0
session_001555,user_00882,2025-10-08 08:49:12,36.33194312040269,mobile,Roche-sur-Mer,0
session_001556,user_00079,2025-10-08 08:49:05,289.40493105446933,mobile,Meyer-sur-Salmon,0
session_001557,user_00702,2025-10-08 08:50:32,274.67184786448297,desktop,Bouvier,1
session_001558,user_00757,2025-10-08 08:50:50,678.5954429921095,mobile,Laurent,0
session_001559,user_00512,2025-10-08 08:49:02,230.44882072659078,mobile,Lesage-sur-Mer,0
session_001560,user_00430,2025-10-08 08:50:48,286.798225050317,mobile,Hervé,0
session_001561,user_00897,2025-10-08 08:49:27,187.6826929679387,mobile,Jacob,0
session_001562,user_00035,2025-10-08 08:48:56,759.8712725148233,mobile,Grenier,0
session_001563,user_00999,2025-10-08 08:49:50,84.10783276407427,desktop,Royer-sur-Jacquot,0
session_001564,user_00374,2025-10-08 08:50:43,267.2235409774948,mobile,Gilles,0
session_001565,user_00093,2025-10-08 08:49:28,480.35015572400204,mobile,Guillou-sur-Garnier,0
session_001566,user_00580,2025-10-08 08:51:34,1318.0675169634903,mobile,Besson-sur-Mer,0
session_001567,user_00064,2025-10-08 08:49:39,184.62546133620447,desktop,Rocher-les-Bains,0
session_001568,user_00405,2025-10-08 08:51:14,702.4019179435679,mobile,Gautier-la-Forêt,0
session_001569,user_00336,2025-10-08 08:49:42,481.76418849349255,mobile,Mahe,0
session_001570,user_00085,2025-10-08 08:50:56,984.2655365831805,mobile,Clerc,0
session_001571,user_00103,2025-10-08 08:51:10,736.3979464423816,desktop,Verdier-sur-Fischer,0
session_001572,user_00901,2025-10-08 08:49:59,242.0991457409579,tablet,Costa-la-Forêt,0
session_001573,user_00591,2025-10-08 08:48:44,197.10986892625965,desktop,Thomas,0
session_001574,user_00849,2025-10-08 08:49:59,200.05038828440814,desktop,Gomez,1
session_001575,user_00769,2025-10-08 08:51:14,42.76386110456803,mobile,Aubert,0
session_001576,user_00844,2025-10-08 08:50:05,196.79770651603712,mobile,Sainte Alfrednec,0
session_001577,user_00062,2025-10-08 08:50:45,8.46305624910412,mobile,LangloisVille,0
session_001578,user_00570,2025-10-08 08:48:46,1426.1523915903938,mobile,Hamon,0
session_001579,user_00079,2025-10-08 08:49:13,869.5940543395141,mobile,Meyer-sur-Salmon,0
session_001580,user_00577,2025-10-08 08:50:04,918.5749484539276,mobile,Bertin-la-Forêt,1
session_001581,user_00465,2025-10-08 08:49:23,885.7013246009448,desktop,Lecomte-la-Forêt,0
session_001582,user_00880,2025-10-08 08:51:26,106.33385465024487,tablet,Duhamel-sur-Mer,0
session_001583,user_00508,2025-10-08 08:51:17,187.5696339695514,mobile,Merle-sur-Maury,0
session_001584,user_00131,2025-10-08 08:49:04,162.65776198364773,tablet,FrançoisBourg,0
session_001585,user_00666,2025-10-08 08:50:13,134.3242782720845,mobile,Laine-sur-Delaunay,1
session_001586,user_00609,2025-10-08 08:50:03,74.16098675724959,mobile,Saint Luce,0
session_001587,user_00287,2025-10-08 08:51:30,209.34259144396395,mobile,Peltierdan,0
session_001588,user_00254,2025-10-08 08:50:06,950.1151873372179,mobile,Lamynec,1
session_001589,user_00403,2025-10-08 08:50:28,65.78836939745317,desktop,Schneiderboeuf,1
session_001590,user_00624,2025-10-08 08:49:25,227.3680789666269,mobile,Rodrigues-sur-Mer,0
session_001591,user_00904,2025-10-08 08:49:06,483.0848621267382,mobile,Guilbert,0
session_001592,user_00292,2025-10-08 08:51:29,6.88068335512174,mobile,Bourdon,0
session_001593,user_00329,2025-10-08 08:50:05,34.235984846379544,mobile,BlinVille,0
session_001594,user_00071,2025-10-08 08:50:55,19.279636805342317,desktop,Klein,0
session_001595,user_00341,2025-10-08 08:49:35,198.2360987866922,desktop,Hamondan,0
session_001596,user_00496,2025-10-08 08:50:21,469.80624271262263,mobile,Saint Charles,0
session_001597,user_00872,2025-10-08 08:50:06,72.47188915147476,mobile,Ferreira,0
session_001598,user_00665,2025-10-08 08:51:34,207.32036662677783,mobile,Étienne,0
session_001599,user_00254,2025-10-08 08:51:21,303.25060562779714,mobile,Lamynec,0
session_001600,user_00713,2025-10-08 08:50:13,309.08487138841394,mobile,Traore-sur-Mer,0
session_001601,user_00898,2025-10-08 08:51:04,534.9028651812536,desktop,Sainte Christophe,0
session_001602,user_00293,2025-10-08 08:48:43,324.33328648181526,desktop,Barthelemy-les-Bains,0
session_001603,user_00176,2025-10-08 08:51:02,72.93563454821349,mobile,Devaux-sur-Lemaître,1
session_001604,user_00501,2025-10-08 08:49:30,1038.129895111829,mobile,Roux,0
session_001605,user_00880,2025-10-08 08:50:54,91.4473538662491,desktop,Duhamel-sur-Mer,0
session_001606,user_00427,2025-10-08 08:49:53,47.31915730304673,desktop,Fischer,0
session_001607,user_00973,2025-10-08 08:50:31,28.903846755284075,mobile,Bernard,0
session_001608,user_00797,2025-10-08 08:48:56,510.7757745662074,mobile,Barre,0
session_001609,user_00921,2025-10-08 08:48:54,246.29589787962928,mobile,Fouquet-sur-Mer,0
session_001610,user_00303,2025-10-08 08:50:24,614.2644818387224,mobile,DuvalBourg,0
session_001611,user_00599,2025-10-08 08:48:43,337.01714267059003,desktop,Le GoffVille,0
session_001612,user_00666,2025-10-08 08:50:02,817.3015490011545,tablet,Laine-sur-Delaunay,0
session_001613,user_00365,2025-10-08 08:49:29,454.2271921817124,mobile,Valentin,0
session_001614,user_00738,2025-10-08 08:49:49,240.1644713900107,mobile,Saint Odette,0
session_001615,user_00430,2025-10-08 08:48:59,943.9406092433676,desktop,Hervé,0
session_001616,user_00193,2025-10-08 08:48:52,279.75539975470394,mobile,Sainte Marc,1
session_001617,user_00364,2025-10-08 08:50:06,1440.6712871449715,desktop,Sainte Victornec,1
session_001618,user_00471,2025-10-08 08:49:59,276.76918198355986,mobile,MaréchalVille,0
session_001619,user_00088,2025-10-08 08:51:02,605.0700894135481,mobile,Le Roux-les-Bains,1
session_001620,user_00679,2025-10-08 08:50:25,535.8289605741254,mobile,Bouvier,1
session_001621,user_00510,2025-10-08 08:51:20,436.41756734607304,desktop,Roche,0
session_001622,user_00928,2025-10-08 08:48:59,606.4943633482143,desktop,Maury,0
session_001623,user_00905,2025-10-08 08:50:09,129.784130795219,desktop,Blancharddan,0
session_001624,user_00626,2025-10-08 08:50:06,106.42696997584629,mobile,Saint Michelle-la-Forêt,0
session_001625,user_00984,2025-10-08 08:49:32,59.740348237507604,mobile,Gimenez-sur-Guillou,1
session_001626,user_00102,2025-10-08 08:49:37,153.50316401850907,mobile,Bertrandnec,0
session_001627,user_00069,2025-10-08 08:50:29,646.7393081964675,mobile,LopezBourg,0
session_001628,user_00337,2025-10-08 08:51:03,845.4433062404855,tablet,Sainte Aurore,0
session_001629,user_00782,2025-10-08 08:48:39,80.61254722371532,mobile,Renaud,0
session_001630,user_00635,2025-10-08 08:51:20,365.2602915967846,desktop,Sainte Franck,0
session_001631,user_00896,2025-10-08 08:50:35,237.84437044158744,mobile,Riou,0
session_001632,user_00394,2025-10-08 08:49:27,177.33965616567554,mobile,Delattre,0
session_001633,user_00426,2025-10-08 08:49:48,179.53747766996113,tablet,Sainte Alexandrie,0
