session_id,user_id,cart_items_count,cart_value,cart_created,cart_abandoned
session_000819,user_00135,1,95.80331819417681,2025-10-08 08:49:39,True
session_000820,user_00963,4,85.71368172811233,2025-10-08 08:49:32,False
session_000822,user_00292,2,52.07061298019514,2025-10-08 08:48:41,False
session_000823,user_00237,1,48.82749301098274,2025-10-08 08:49:38,True
session_000824,user_00292,3,60.4793782076702,2025-10-08 08:49:36,True
session_000825,user_00273,4,54.378446558451316,2025-10-08 08:48:42,True
session_000826,user_00556,1,126.29772763144402,2025-10-08 08:51:17,False
session_000827,user_00042,3,42.56037778634434,2025-10-08 08:51:04,False
session_000829,user_00942,4,76.88628565252837,2025-10-08 08:49:21,False
session_000830,user_00444,4,82.93570490305169,2025-10-08 08:50:08,True
session_000831,user_00832,4,55.233565298676325,2025-10-08 08:49:03,False
session_000833,user_00513,3,85.36880456360915,2025-10-08 08:49:24,False
session_000835,user_00925,4,66.0166560801488,2025-10-08 08:50:14,True
session_000836,user_00848,4,82.32897568980248,2025-10-08 08:49:46,True
session_000838,user_00920,1,67.8416078751553,2025-10-08 08:50:58,False
session_000839,user_00663,4,66.99577452600919,2025-10-08 08:50:37,True
session_000841,user_00052,3,74.6391498149255,2025-10-08 08:51:20,False
session_000847,user_00880,3,71.44214163783971,2025-10-08 08:51:03,True
session_000848,user_00965,2,55.730315337153854,2025-10-08 08:51:35,False
session_000849,user_00354,4,73.28114973255927,2025-10-08 08:49:17,True
session_000858,user_00095,4,130.48784689785248,2025-10-08 08:51:37,True
session_000864,user_00930,2,56.31662815098769,2025-10-08 08:49:57,True
session_000865,user_00099,4,45.576040724600574,2025-10-08 08:50:11,True
session_000866,user_00055,3,135.57804618675664,2025-10-08 08:49:28,True
session_000867,user_00989,3,42.659214966763884,2025-10-08 08:49:00,True
session_000870,user_00556,2,72.61732046528647,2025-10-08 08:50:00,True
session_000872,user_00105,1,78.54952471668872,2025-10-08 08:48:54,True
session_000874,user_00209,1,53.41481056111354,2025-10-08 08:49:36,False
session_000877,user_00438,3,41.31793302845601,2025-10-08 08:50:06,False
session_000878,user_00848,4,62.01664448739288,2025-10-08 08:50:16,True
session_000880,user_00850,2,48.532891590201494,2025-10-08 08:51:29,True
session_000881,user_00751,4,65.86540914002963,2025-10-08 08:50:49,True
session_000888,user_00790,2,64.31774461242131,2025-10-08 08:50:34,False
session_000889,user_00101,3,96.02233239159169,2025-10-08 08:50:45,True
session_000891,user_00733,1,84.3719174576854,2025-10-08 08:50:59,False
session_000894,user_00437,1,61.30942801165497,2025-10-08 08:51:08,True
session_000898,user_00499,1,94.09434062973963,2025-10-08 08:51:38,False
session_000902,user_00317,2,58.238536644942066,2025-10-08 08:50:22,False
session_000910,user_00515,1,109.00716791425137,2025-10-08 08:49:33,True
session_000911,user_00664,2,121.83898674286556,2025-10-08 08:49:56,False
session_000914,user_00699,2,98.30959666960956,2025-10-08 08:48:45,False
session_000917,user_00976,1,73.31213961184504,2025-10-08 08:50:23,True
session_000918,user_00160,1,36.94546310779287,2025-10-08 08:50:09,False
session_000920,user_00742,2,88.08397967956246,2025-10-08 08:50:44,True
session_000921,user_00895,4,64.81272890889015,2025-10-08 08:49:13,False
session_000922,user_00823,2,136.3218752669947,2025-10-08 08:51:28,False
session_000923,user_00129,3,37.274913901251644,2025-10-08 08:51:02,True
session_000926,user_00668,4,107.30705651742636,2025-10-08 08:49:28,False
session_000928,user_00204,3,87.3931338132941,2025-10-08 08:49:08,True
session_000930,user_00990,2,90.14190886499546,2025-10-08 08:49:17,True
session_000935,user_00299,4,93.74522080994262,2025-10-08 08:50:00,True
session_000938,user_00587,3,70.16662162073746,2025-10-08 08:50:04,True
session_000939,user_00559,2,88.57000633579723,2025-10-08 08:49:28,True
session_000941,user_00512,4,98.67664969048502,2025-10-08 08:50:34,False
session_000942,user_00444,2,73.70071117505299,2025-10-08 08:50:11,True
session_000944,user_00896,1,104.71269153361568,2025-10-08 08:49:47,False
session_000946,user_00144,1,118.30688295634957,2025-10-08 08:50:43,True
session_000947,user_00082,3,83.00389336687793,2025-10-08 08:51:33,True
session_000948,user_00625,2,113.883041802862,2025-10-08 08:50:03,True
session_000950,user_00278,4,135.65601055604563,2025-10-08 08:50:29,False
session_000951,user_00293,4,79.06525045181337,2025-10-08 08:50:01,True
session_000954,user_00444,4,74.72507131268429,2025-10-08 08:51:17,True
session_000956,user_00065,3,55.34515984854622,2025-10-08 08:51:08,True
session_000959,user_00638,4,10.0,2025-10-08 08:50:23,True
session_000960,user_00953,4,74.59892216090805,2025-10-08 08:49:43,False
session_000963,user_00880,3,23.105245832645394,2025-10-08 08:49:51,True
session_000964,user_00878,4,40.5576966352494,2025-10-08 08:51:18,True
session_000965,user_00675,3,43.880721881261714,2025-10-08 08:50:55,False
session_000967,user_00645,1,56.02953541896045,2025-10-08 08:49:25,False
session_000970,user_00379,2,39.678190282536576,2025-10-08 08:49:22,True
session_000971,user_00768,4,70.9270646296796,2025-10-08 08:50:01,True
session_000972,user_00758,2,93.62965125593047,2025-10-08 08:49:32,False
session_000973,user_00697,1,76.79896512316382,2025-10-08 08:49:08,False
session_000974,user_00755,4,92.83865795509529,2025-10-08 08:49:52,True
session_000975,user_00764,3,79.31835801605614,2025-10-08 08:51:04,False
session_000977,user_00309,4,103.75239591375869,2025-10-08 08:50:46,True
session_000979,user_00443,3,120.15355469693077,2025-10-08 08:51:21,False
session_000980,user_00746,2,55.45821770526515,2025-10-08 08:50:27,True
session_000984,user_00130,1,103.18245168376478,2025-10-08 08:49:16,True
session_000985,user_00182,3,42.59925354187166,2025-10-08 08:51:29,False
session_000986,user_00450,1,62.93087171960744,2025-10-08 08:49:14,True
session_000989,user_00877,3,36.166145271625496,2025-10-08 08:51:00,True
session_000990,user_00558,4,89.7613547568753,2025-10-08 08:50:41,False
session_000991,user_00087,3,90.19199157104198,2025-10-08 08:49:18,True
session_000992,user_00308,4,93.68335608145982,2025-10-08 08:50:07,True
session_000993,user_00763,1,65.0784257811566,2025-10-08 08:50:13,True
session_000994,user_00935,3,82.07367736896066,2025-10-08 08:50:01,True
session_000996,user_00722,3,107.04301234499152,2025-10-08 08:50:21,True
session_000997,user_00500,1,25.822727890047318,2025-10-08 08:50:13,False
session_000998,user_00679,4,81.9444470378762,2025-10-08 08:49:08,False
session_000999,user_00000,3,34.55692231183839,2025-10-08 08:50:57,True
session_001001,user_00628,1,85.47226894981785,2025-10-08 08:50:40,True
session_001005,user_00918,4,41.70427419105865,2025-10-08 08:49:03,False
session_001007,user_00967,3,88.60195634534573,2025-10-08 08:51:15,True
session_001009,user_00733,3,33.10016857863245,2025-10-08 08:50:45,False
session_001010,user_00535,2,53.04529515627124,2025-10-08 08:49:09,False
session_001012,user_00938,3,97.21590815080043,2025-10-08 08:49:04,False
session_001014,user_00542,3,89.42526612707341,2025-10-08 08:50:11,True
session_001016,user_00399,2,82.15693890081599,2025-10-08 08:49:26,True
session_001018,user_00386,3,79.15187449689816,2025-10-08 08:49:05,False
session_001020,user_00148,4,81.41832283855014,2025-10-08 08:50:59,False
session_001021,user_00175,2,72.693638252148,2025-10-08 08:49:26,False
session_001024,user_00917,4,72.61840471114725,2025-10-08 08:50:40,False
session_001025,user_00740,4,31.533643337117127,2025-10-08 08:51:35,True
session_001027,user_00895,1,84.1094094798056,2025-10-08 08:48:43,True
session_001031,user_00202,1,78.9066942053161,2025-10-08 08:49:38,True
session_001032,user_00252,2,57.06451550365009,2025-10-08 08:49:49,True
session_001035,user_00500,2,113.93892747417571,2025-10-08 08:50:37,True
session_001036,user_00624,2,68.52543366607328,2025-10-08 08:50:50,True
session_001037,user_00589,1,66.88906334276317,2025-10-08 08:50:23,False
session_001039,user_00126,3,83.85664784598812,2025-10-08 08:49:03,True
session_001041,user_00060,1,76.5233015427732,2025-10-08 08:49:01,True
session_001042,user_00412,1,37.00425883216445,2025-10-08 08:48:49,False
session_001043,user_00306,1,89.7334884387831,2025-10-08 08:48:51,False
session_001046,user_00653,3,86.61795215676787,2025-10-08 08:50:54,False
session_001048,user_00970,3,10.0,2025-10-08 08:51:35,True
session_001052,user_00161,1,103.82602858701749,2025-10-08 08:50:49,True
session_001054,user_00730,1,57.787639646931794,2025-10-08 08:48:56,False
session_001056,user_00253,1,21.93175782773944,2025-10-08 08:49:24,False
session_001059,user_00742,4,45.61177764670169,2025-10-08 08:51:34,True
session_001060,user_00321,2,84.94121572511524,2025-10-08 08:51:34,False
session_001063,user_00156,1,98.86573124054328,2025-10-08 08:50:55,False
session_001066,user_00897,4,113.0577058948538,2025-10-08 08:50:18,True
session_001067,user_00173,1,89.6668979134996,2025-10-08 08:50:26,False
session_001069,user_00630,1,106.31364629812045,2025-10-08 08:50:40,False
session_001070,user_00299,3,100.92913324598811,2025-10-08 08:50:11,True
session_001071,user_00340,2,43.61559308261842,2025-10-08 08:48:54,True
session_001072,user_00911,1,81.15569630884166,2025-10-08 08:49:31,False
session_001074,user_00329,3,20.029939220300008,2025-10-08 08:50:56,True
session_001077,user_00560,1,45.51756937738803,2025-10-08 08:50:15,False
session_001079,user_00418,2,67.71462100119577,2025-10-08 08:49:51,False
session_001082,user_00827,1,79.69146517310091,2025-10-08 08:51:39,True
session_001083,user_00015,1,112.94915058051293,2025-10-08 08:49:19,True
session_001084,user_00586,2,75.08175160589833,2025-10-08 08:49:58,True
session_001086,user_00036,4,46.58227307473915,2025-10-08 08:50:08,True
session_001088,user_00552,3,49.250179551461684,2025-10-08 08:49:46,True
session_001090,user_00269,3,68.51348772002986,2025-10-08 08:49:19,True
session_001094,user_00708,1,102.01033156279287,2025-10-08 08:49:35,True
session_001095,user_00363,2,143.20190061019116,2025-10-08 08:50:49,False
session_001096,user_00666,4,118.68973159898584,2025-10-08 08:50:17,True
session_001097,user_00782,4,39.88807972520894,2025-10-08 08:51:00,False
session_001098,user_00375,4,109.18580354541712,2025-10-08 08:49:33,False
session_001101,user_00535,4,45.755494652808366,2025-10-08 08:50:30,True
session_001102,user_00028,2,74.77516074456433,2025-10-08 08:50:33,True
session_001103,user_00016,1,87.8527303779908,2025-10-08 08:50:05,True
session_001104,user_00367,1,117.29892236767417,2025-10-08 08:50:03,False
session_001108,user_00809,4,71.21418485112821,2025-10-08 08:49:50,False
session_001109,user_00654,2,27.854977348535925,2025-10-08 08:49:06,True
session_001111,user_00944,1,80.2644244883846,2025-10-08 08:49:51,False
session_001112,user_00498,1,69.29996175485387,2025-10-08 08:49:06,False
session_001114,user_00001,1,68.44783087389793,2025-10-08 08:50:29,False
session_001116,user_00557,3,83.70457105207845,2025-10-08 08:51:02,True
session_001117,user_00513,3,98.9548146848717,2025-10-08 08:51:10,True
session_001119,user_00459,1,49.5093718968311,2025-10-08 08:49:56,True
session_001121,user_00067,3,45.24217822257255,2025-10-08 08:51:17,True
session_001122,user_00802,1,51.469987848172515,2025-10-08 08:50:01,False
session_001124,user_00565,3,86.61052263897756,2025-10-08 08:51:12,True
session_001128,user_00391,4,100.32604739767027,2025-10-08 08:49:12,False
session_001129,user_00673,3,87.31393493827434,2025-10-08 08:49:28,True
session_001130,user_00879,4,35.642121077108484,2025-10-08 08:50:35,False
session_001131,user_00367,2,117.50532611208851,2025-10-08 08:49:07,True
session_001133,user_00216,1,61.95840251457661,2025-10-08 08:49:19,True
session_001135,user_00220,4,36.08104005971507,2025-10-08 08:48:46,True
session_001136,user_00397,1,68.365930839518,2025-10-08 08:49:01,True
session_001137,user_00100,1,79.42484966584325,2025-10-08 08:48:43,True
session_001139,user_00781,3,86.74387689038853,2025-10-08 08:49:17,False
session_001141,user_00159,4,40.95709196003042,2025-10-08 08:51:18,True
session_001142,user_00026,3,60.5650130639029,2025-10-08 08:51:35,True
session_001147,user_00970,3,118.65528369476817,2025-10-08 08:50:21,True
session_001148,user_00540,3,108.9399007324632,2025-10-08 08:50:50,True
session_001151,user_00534,3,102.31126949986586,2025-10-08 08:50:43,True
session_001152,user_00881,3,49.846598883734444,2025-10-08 08:48:42,True
session_001156,user_00133,4,92.24671399694188,2025-10-08 08:49:55,True
session_001157,user_00851,4,97.67034816384228,2025-10-08 08:50:39,True
session_001158,user_00320,2,57.815422116315105,2025-10-08 08:50:55,True
session_001162,user_00037,3,64.53414328475034,2025-10-08 08:51:34,True
session_001163,user_00551,2,36.378317156498305,2025-10-08 08:51:10,False
session_001166,user_00410,3,55.961152543557304,2025-10-08 08:49:37,False
session_001168,user_00765,3,101.6829577313664,2025-10-08 08:51:07,True
session_001170,user_00096,2,46.348369484860314,2025-10-08 08:50:29,True
session_001175,user_00410,1,102.04590297827063,2025-10-08 08:50:06,True
session_001178,user_00145,2,78.40424606561365,2025-10-08 08:51:35,True
session_001181,user_00764,2,74.14964957716764,2025-10-08 08:51:14,False
session_001182,user_00936,4,75.2238771055393,2025-10-08 08:50:09,True
session_001183,user_00555,4,46.61141809401306,2025-10-08 08:51:05,True
session_001184,user_00360,4,77.4300148701027,2025-10-08 08:49:23,True
session_001185,user_00248,2,90.71011076418633,2025-10-08 08:50:04,False
session_001188,user_00546,4,48.481919106444295,2025-10-08 08:48:55,True
session_001189,user_00799,2,85.44411441164971,2025-10-08 08:48:55,False
session_001192,user_00326,2,81.72450207285871,2025-10-08 08:48:42,False
session_001194,user_00938,1,66.57511474104504,2025-10-08 08:50:08,True
session_001196,user_00569,4,57.98165857513124,2025-10-08 08:49:47,True
session_001197,user_00317,1,67.7091672729616,2025-10-08 08:51:39,True
session_001198,user_00290,1,33.49819423372114,2025-10-08 08:50:27,False
session_001200,user_00370,4,67.96615437585872,2025-10-08 08:50:36,False
session_001201,user_00498,4,23.676447363293597,2025-10-08 08:49:23,False
session_001202,user_00185,4,101.98380258634536,2025-10-08 08:49:16,True
session_001206,user_00468,4,75.83714104512349,2025-10-08 08:49:36,True
session_001207,user_00007,4,76.0181463101776,2025-10-08 08:50:28,False
session_001208,user_00093,1,79.97870502947,2025-10-08 08:51:17,True
session_001211,user_00700,1,47.184166745841345,2025-10-08 08:50:27,False
session_001212,user_00257,2,75.45931380779366,2025-10-08 08:50:46,False
session_001217,user_00303,3,49.95555914717447,2025-10-08 08:48:45,True
session_001220,user_00485,2,49.757413874507115,2025-10-08 08:51:16,False
session_001222,user_00656,3,62.292104614439886,2025-10-08 08:49:33,True
session_001226,user_00010,3,128.7974420596412,2025-10-08 08:50:52,True
session_001227,user_00638,3,91.36227235799086,2025-10-08 08:50:55,False
session_001229,user_00131,3,54.456358963470905,2025-10-08 08:51:36,True
session_001231,user_00016,4,81.23452353597598,2025-10-08 08:50:01,False
session_001236,user_00191,2,113.150002724799,2025-10-08 08:50:57,True
session_001237,user_00252,1,38.176713701698155,2025-10-08 08:50:07,False
session_001238,user_00502,1,70.90878735148166,2025-10-08 08:51:10,False
session_001240,user_00162,4,95.0132557556798,2025-10-08 08:48:49,True
session_001241,user_00673,4,86.862279393601,2025-10-08 08:50:39,True
session_001242,user_00727,1,92.86051662166054,2025-10-08 08:49:54,False
session_001250,user_00776,2,53.04044125254579,2025-10-08 08:50:30,False
session_001251,user_00935,3,82.86634494534916,2025-10-08 08:50:44,True
session_001252,user_00373,2,43.146107918104235,2025-10-08 08:51:13,True
session_001253,user_00423,4,44.87393869008769,2025-10-08 08:49:28,True
session_001255,user_00160,3,45.41868391108109,2025-10-08 08:50:05,True
session_001256,user_00840,4,37.20201662354749,2025-10-08 08:48:45,True
session_001262,user_00178,4,75.43263813031923,2025-10-08 08:49:04,True
session_001263,user_00157,4,108.28399335776632,2025-10-08 08:51:34,True
session_001264,user_00704,1,120.53326434312285,2025-10-08 08:49:30,True
session_001265,user_00889,1,117.76882987357547,2025-10-08 08:49:31,False
session_001266,user_00844,2,73.39529974360043,2025-10-08 08:48:41,True
session_001268,user_00925,2,68.62179359928298,2025-10-08 08:48:41,True
session_001269,user_00996,4,102.90524957717143,2025-10-08 08:49:37,False
session_001271,user_00031,2,89.06063350971225,2025-10-08 08:48:45,False
session_001277,user_00729,4,61.00704069737431,2025-10-08 08:50:39,True
session_001278,user_00552,4,98.75730763183759,2025-10-08 08:51:39,True
session_001279,user_00099,1,80.65236588259764,2025-10-08 08:49:30,False
session_001280,user_00544,4,65.24541615049056,2025-10-08 08:50:44,False
session_001281,user_00721,1,82.58570937500464,2025-10-08 08:49:55,False
session_001282,user_00059,3,97.91522988240395,2025-10-08 08:50:02,False
session_001283,user_00720,4,59.75101706617734,2025-10-08 08:49:38,True
session_001285,user_00808,3,26.31827650206551,2025-10-08 08:49:43,True
session_001286,user_00197,2,72.61438072014406,2025-10-08 08:50:44,True
session_001287,user_00426,3,112.76509325340655,2025-10-08 08:49:45,True
session_001290,user_00201,1,94.88518503704798,2025-10-08 08:51:31,False
session_001292,user_00808,4,87.29309678527488,2025-10-08 08:50:18,False
session_001294,user_00207,1,116.64102409908283,2025-10-08 08:49:48,False
session_001295,user_00033,4,51.9800511473569,2025-10-08 08:49:51,True
session_001299,user_00562,3,75.9754625102508,2025-10-08 08:51:08,True
session_001301,user_00195,2,72.10905929913089,2025-10-08 08:50:23,True
session_001303,user_00681,1,92.08644816289657,2025-10-08 08:50:57,True
session_001304,user_00568,2,56.174383140414655,2025-10-08 08:50:36,False
session_001306,user_00240,3,77.52794857419794,2025-10-08 08:48:42,True
session_001307,user_00033,4,78.98941535355262,2025-10-08 08:51:37,True
session_001308,user_00630,2,100.22565985646818,2025-10-08 08:49:33,True
session_001309,user_00348,3,94.70567475881285,2025-10-08 08:50:12,True
session_001310,user_00685,3,98.4208926268926,2025-10-08 08:50:47,True
session_001311,user_00101,2,109.7006813760116,2025-10-08 08:49:17,False
session_001317,user_00235,2,111.49855886218032,2025-10-08 08:49:11,True
session_001322,user_00102,1,59.91351963818408,2025-10-08 08:48:56,False
session_001323,user_00842,3,85.10760044750225,2025-10-08 08:51:09,False
session_001324,user_00829,2,73.53229969742988,2025-10-08 08:51:18,True
session_001326,user_00923,2,95.77420569129794,2025-10-08 08:51:18,False
session_001327,user_00455,3,45.21861598564915,2025-10-08 08:48:58,False
session_001329,user_00924,3,79.32813132160156,2025-10-08 08:48:57,True
session_001333,user_00472,1,52.47307902493706,2025-10-08 08:51:05,True
session_001335,user_00742,3,65.05041612106173,2025-10-08 08:50:30,True
session_001337,user_00432,2,20.352128218208286,2025-10-08 08:49:52,True
session_001339,user_00612,4,101.06813986096135,2025-10-08 08:48:43,True
session_001342,user_00426,3,112.43805246363286,2025-10-08 08:50:50,True
session_001345,user_00137,4,109.26069350135349,2025-10-08 08:48:46,False
session_001346,user_00392,2,103.65732114791294,2025-10-08 08:50:52,True
session_001348,user_00069,4,52.748733463514725,2025-10-08 08:51:31,True
session_001351,user_00733,4,55.93287362076559,2025-10-08 08:50:10,True
session_001356,user_00254,4,71.23839105396422,2025-10-08 08:50:58,True
session_001357,user_00404,3,95.56133350291063,2025-10-08 08:49:12,True
session_001358,user_00136,4,89.3010618700859,2025-10-08 08:51:33,True
session_001360,user_00263,3,75.48387038396262,2025-10-08 08:48:40,True
session_001364,user_00731,4,74.6101859229139,2025-10-08 08:50:15,True
session_001368,user_00138,2,116.18929204135455,2025-10-08 08:49:35,True
session_001369,user_00450,2,74.55533590957937,2025-10-08 08:48:40,True
session_001371,user_00673,1,93.78305948272927,2025-10-08 08:49:32,True
session_001374,user_00589,3,79.82615979768472,2025-10-08 08:50:52,True
session_001376,user_00078,3,48.69619793751721,2025-10-08 08:49:15,False
session_001377,user_00311,1,99.0582503955305,2025-10-08 08:50:38,True
session_001378,user_00499,4,83.91042261112075,2025-10-08 08:51:38,False
session_001379,user_00509,4,60.51201521523475,2025-10-08 08:51:03,False
session_001383,user_00959,2,87.11742705630283,2025-10-08 08:50:26,False
session_001384,user_00755,3,57.615435363286544,2025-10-08 08:50:50,True
session_001387,user_00826,3,63.54570834977834,2025-10-08 08:49:43,True
session_001390,user_00494,4,111.54968072916989,2025-10-08 08:48:51,False
session_001391,user_00383,3,66.67945165962604,2025-10-08 08:50:46,True
session_001393,user_00790,1,92.65155976729534,2025-10-08 08:50:34,True
session_001397,user_00555,2,93.45750408588385,2025-10-08 08:50:51,False
session_001398,user_00490,3,90.90925920808405,2025-10-08 08:50:17,True
session_001399,user_00346,2,103.63023913217339,2025-10-08 08:51:24,False
session_001402,user_00232,2,86.48422127471362,2025-10-08 08:49:42,True
session_001403,user_00165,4,64.68615321968974,2025-10-08 08:50:48,True
session_001405,user_00321,4,93.68930333833617,2025-10-08 08:49:17,False
session_001410,user_00547,2,71.80497049008706,2025-10-08 08:49:32,True
session_001411,user_00625,3,48.47112238810085,2025-10-08 08:49:21,True
session_001413,user_00935,1,106.57932963318157,2025-10-08 08:49:08,False
session_001416,user_00241,3,70.10904434882438,2025-10-08 08:50:52,False
session_001418,user_00244,2,61.229337571985454,2025-10-08 08:50:13,True
session_001420,user_00757,1,80.00625306900345,2025-10-08 08:48:53,False
session_001421,user_00373,1,83.3799826635967,2025-10-08 08:50:04,False
session_001423,user_00284,2,115.21986223080923,2025-10-08 08:50:24,True
session_001424,user_00678,1,50.51925762693615,2025-10-08 08:50:31,True
session_001427,user_00429,1,58.35305080111833,2025-10-08 08:49:03,False
session_001431,user_00962,2,98.73670435665261,2025-10-08 08:50:53,False
session_001432,user_00706,1,94.79757099448014,2025-10-08 08:48:55,False
session_001433,user_00200,1,49.01595907425865,2025-10-08 08:50:19,False
session_001437,user_00395,3,83.23309430918206,2025-10-08 08:49:05,True
session_001438,user_00254,2,127.4244964890525,2025-10-08 08:49:01,True
session_001439,user_00647,1,116.47910310708951,2025-10-08 08:49:51,True
session_001445,user_00342,1,49.98608375103593,2025-10-08 08:51:15,False
session_001449,user_00406,3,34.73435768602132,2025-10-08 08:50:31,True
session_001453,user_00535,1,125.05873308759594,2025-10-08 08:49:14,False
session_001456,user_00391,3,82.89483019838717,2025-10-08 08:50:53,True
session_001460,user_00790,3,35.88826039248152,2025-10-08 08:48:40,True
session_001461,user_00861,3,80.38405691765296,2025-10-08 08:49:09,True
session_001462,user_00356,3,81.19188671837924,2025-10-08 08:51:33,False
session_001464,user_00012,2,61.23682109652327,2025-10-08 08:48:54,False
session_001465,user_00111,4,34.439113914439055,2025-10-08 08:51:11,True
session_001467,user_00440,3,47.077788754979416,2025-10-08 08:50:39,True
session_001468,user_00214,1,65.45118063206081,2025-10-08 08:50:32,True
session_001469,user_00714,2,98.13944239316452,2025-10-08 08:51:08,True
session_001470,user_00810,2,80.42376709176921,2025-10-08 08:49:12,False
session_001471,user_00437,3,81.65291386693555,2025-10-08 08:50:35,True
session_001473,user_00035,3,94.37528260522595,2025-10-08 08:48:49,False
session_001474,user_00207,3,63.30787152407934,2025-10-08 08:49:54,True
session_001475,user_00913,1,46.786881289751335,2025-10-08 08:51:19,False
session_001477,user_00113,1,47.290029797185554,2025-10-08 08:51:39,True
session_001482,user_00635,3,66.59296340274055,2025-10-08 08:49:24,False
session_001483,user_00525,1,135.75189092632513,2025-10-08 08:50:04,False
session_001484,user_00205,3,86.94403114000148,2025-10-08 08:50:40,True
session_001485,user_00732,2,84.4255020507701,2025-10-08 08:49:39,True
session_001487,user_00306,3,78.95306544780222,2025-10-08 08:50:39,False
session_001488,user_00483,2,49.19195404879108,2025-10-08 08:49:00,False
session_001489,user_00692,3,30.798941159483583,2025-10-08 08:48:44,True
session_001490,user_00219,2,69.01779573554282,2025-10-08 08:50:39,False
session_001493,user_00581,3,45.34460389094227,2025-10-08 08:50:54,False
session_001495,user_00000,3,38.95594766330148,2025-10-08 08:51:24,True
session_001499,user_00326,1,34.53136756167221,2025-10-08 08:51:02,False
session_001504,user_00571,2,69.4379924344982,2025-10-08 08:48:55,False
session_001505,user_00344,4,75.43824928137829,2025-10-08 08:50:47,False
session_001509,user_00420,1,39.81423196636835,2025-10-08 08:51:37,True
session_001511,user_00386,1,80.04951826553429,2025-10-08 08:51:26,False
session_001512,user_00232,1,49.85596141111594,2025-10-08 08:49:13,False
session_001513,user_00186,2,84.93537097022184,2025-10-08 08:48:53,True
session_001514,user_00727,2,50.75436006547519,2025-10-08 08:49:55,True
session_001516,user_00593,1,76.93144071447077,2025-10-08 08:49:38,True
session_001517,user_00153,3,97.51814783892138,2025-10-08 08:50:53,False
session_001519,user_00892,2,112.99046357318116,2025-10-08 08:49:40,True
session_001520,user_00953,4,88.64869108583288,2025-10-08 08:50:04,True
session_001521,user_00337,2,80.52967056156488,2025-10-08 08:49:38,False
session_001523,user_00548,1,57.3066919733073,2025-10-08 08:49:42,False
session_001526,user_00340,1,81.73924652866955,2025-10-08 08:51:31,False
session_001530,user_00936,2,80.41079327729344,2025-10-08 08:50:01,False
session_001532,user_00984,1,37.49331883787201,2025-10-08 08:48:59,False
session_001536,user_00289,4,107.70386156713843,2025-10-08 08:49:34,False
session_001537,user_00414,4,78.2478794457721,2025-10-08 08:49:20,False
session_001539,user_00003,3,69.50753803593298,2025-10-08 08:51:32,True
session_001540,user_00936,1,68.74550821509443,2025-10-08 08:50:15,True
session_001541,user_00353,2,69.7328763475641,2025-10-08 08:48:54,False
session_001542,user_00103,3,71.94799301386556,2025-10-08 08:49:12,False
session_001543,user_00397,4,60.020860806958694,2025-10-08 08:49:11,True
session_001544,user_00581,4,113.17564381414431,2025-10-08 08:49:55,False
session_001545,user_00860,2,41.49802360167926,2025-10-08 08:50:35,True
session_001547,user_00749,3,53.698351223459255,2025-10-08 08:51:23,True
session_001548,user_00985,3,77.92333202504035,2025-10-08 08:48:45,True
session_001550,user_00909,4,140.16608673932404,2025-10-08 08:49:39,True
session_001551,user_00735,2,115.1219132586788,2025-10-08 08:49:30,True
session_001557,user_00702,4,79.99007451191048,2025-10-08 08:50:32,True
session_001561,user_00897,2,54.6456792121087,2025-10-08 08:49:27,True
session_001562,user_00035,1,99.7482774595052,2025-10-08 08:48:56,False
session_001564,user_00374,2,113.34945413155404,2025-10-08 08:50:43,True
session_001566,user_00580,1,65.51933703890465,2025-10-08 08:51:34,False
session_001569,user_00336,3,101.23491215995506,2025-10-08 08:49:42,False
session_001570,user_00085,3,50.93354759324018,2025-10-08 08:50:56,False
session_001572,user_00901,2,49.48483944704044,2025-10-08 08:49:59,True
session_001574,user_00849,3,36.914683426747914,2025-10-08 08:49:59,True
session_001575,user_00769,2,85.0040017221696,2025-10-08 08:51:14,True
session_001576,user_00844,2,66.87560605986135,2025-10-08 08:50:05,False
session_001579,user_00079,3,54.34965343597055,2025-10-08 08:49:13,False
session_001583,user_00508,2,70.65539564305948,2025-10-08 08:51:17,False
session_001586,user_00609,3,63.049776842382784,2025-10-08 08:50:03,True
session_001587,user_00287,1,72.94551765989078,2025-10-08 08:51:30,True
session_001593,user_00329,4,105.33024363097951,2025-10-08 08:50:05,False
session_001596,user_00496,2,132.7826954494205,2025-10-08 08:50:21,True
session_001597,user_00872,2,75.15624856414841,2025-10-08 08:50:06,True
session_001603,user_00176,2,86.19797443332082,2025-10-08 08:51:02,True
session_001606,user_00427,3,73.14980405271102,2025-10-08 08:49:53,False
session_001607,user_00973,2,86.11374663416984,2025-10-08 08:50:31,False
session_001608,user_00797,1,69.27635089684495,2025-10-08 08:48:56,True
session_001612,user_00666,1,79.97851152796576,2025-10-08 08:50:02,True
session_001613,user_00365,1,15.357477715485011,2025-10-08 08:49:29,False
session_001614,user_00738,2,61.48083597423849,2025-10-08 08:49:49,True
session_001615,user_00430,2,103.02766928476794,2025-10-08 08:48:59,True
session_001620,user_00679,3,101.53677581435029,2025-10-08 08:50:25,True
session_001622,user_00928,3,87.15990734451388,2025-10-08 08:48:59,False
session_001625,user_00984,2,67.92367751745977,2025-10-08 08:49:32,True
session_001626,user_00102,4,26.24813875110255,2025-10-08 08:49:37,False
session_001628,user_00337,4,82.46130639534326,2025-10-08 08:51:03,False
